 C2H3OO                                                 H2CO       H          CO                                1.000e-02  1.000e-01  3.160e-01  1.000e+00  3.160e+00  1.000e+01  3.160e+01  1.000e+02  1.146e+37  3.926e+24  1.514e+19  1.831e+17  2.520e+64  2.338e+17  2.295e+18  1.852e+17 -5.552e+01 -1.725e+01 -9.870e+00 -6.880e+00 -4.353e+01 -6.060e+00 -6.570e+00 -5.190e+00  3.035e+04  2.421e+04  1.910e+04  1.730e+04  9.657e+04  1.786e+04  1.938e+04  1.852e+04  2.000e+00  1.000e+02
 C2H3OO                                                 H2CO       H          CO                                1.000e-02  1.000e-01  3.160e-01  1.000e+00  3.160e+00  1.000e+01  3.160e+01  1.000e+02  9.568e+15  2.507e+14  7.909e+12  6.949e+32  5.269e+17  3.070e+42  1.221e+51  3.319e+07 -7.970e+00 -4.960e+00 -3.080e+00 -3.938e+01 -6.870e+00 -5.378e+01 -5.422e+01  1.810e+00  1.574e+04  1.448e+04  1.340e+04  2.753e+04  1.796e+04  3.447e+04  4.478e+04  9.108e+03  2.000e+00  1.000e+02
 HO2CH2CO                                               CO         H2CO       OH                                1.000e-02  1.000e-01  1.000e+00  1.000e+01  1.163e+10  1.172e+11  1.236e+12  1.375e+13 -2.950e+00 -2.950e+00 -2.950e+00 -3.020e+00  4.076e+03  4.076e+03  4.081e+03  4.147e+03  2.000e+00  1.000e+02
 CH3OCH2O2                                              H2CO       H2CO       OH                                1.000e-03  1.000e-02  1.000e+00  2.000e+00  1.000e+01  2.000e+01  5.000e+01  1.000e+02  5.061e+15  2.337e+17  1.555e+19  1.179e+19  3.407e+18  1.592e+18  4.750e+17  1.604e+17 -8.320e+00 -8.860e+00 -8.420e+00 -8.040e+00 -6.970e+00 -6.460e+00 -5.750e+00 -5.200e+00  1.682e+04  1.804e+04  2.005e+04  2.009e+04  2.008e+04  2.005e+04  1.999e+04  1.990e+04  2.000e+00  1.000e+02
 CH2OCH2O2H                                             H2CO       H2CO       OH                                1.000e-03  1.000e-02  1.000e+00  2.000e+00  1.000e+01  2.000e+01  5.000e+01  1.000e+02  9.971e+11  3.251e+13  1.670e+14  2.505e+14  8.934e+14  1.515e+15  2.394e+15  2.561e+15 -4.530e+00 -4.930e+00 -3.500e+00 -3.350e+00 -3.220e+00 -3.140e+00 -2.940e+00 -2.720e+00  1.119e+04  1.216e+04  1.165e+04  1.161e+04  1.186e+04  1.203e+04  1.221e+04  1.228e+04  2.000e+00  1.000e+02
 NCNOH                                                  NCNO       H                                            1.000e-02  3.000e-02  5.000e-02  1.000e-01  3.000e-01  1.000e+00  3.000e+00  1.000e+01  3.000e+01  1.000e+02  4.682e-06  2.454e+04  4.958e-02  3.936e+02  1.204e+04  3.531e+07  2.844e+09  6.010e+11  2.851e+13  1.119e+15  8.750e+00  4.900e-01  5.850e+00  2.580e+00  1.660e+00 -1.120e+00 -2.310e+00 -3.630e+00 -4.350e+00 -4.810e+00  2.550e+04  3.612e+04  2.866e+04  3.229e+04  3.230e+04  3.364e+04  3.375e+04  3.443e+04  3.479e+04  3.521e+04  2.000e+00  1.000e+02
