 CH3OH      O3P                                         CH2OH      OH                                           1.004e-12  2.500e+00  1.550e+03  2.000e+00  1.000e+02
 CH3OH      OH                                          CH3O       H2O                                          7.980e-15  3.030e+00 -3.840e+02  2.000e+00  1.000e+02
 CH3OH      OH                                          CH2OH      H2O                                          1.876e-13  2.650e+00 -4.059e+02  2.000e+00  1.000e+02
 CH3OH      O2                                          CH3O       OOH                                          2.496e-14  2.270e+00  2.152e+04  2.000e+00  1.000e+02
 CH3OH      O2                                          CH2OH      OOH                                          2.496e-13  2.270e+00  2.152e+04  2.000e+00  1.000e+02
 CH3OH      OOH                                         CH3O       H2O2                                         2.026e-12  0.000e+00  1.010e+04  2.000e+00  1.000e+02
 CH3OH      OOH                                         CH2OH      H2O2                                         5.413e-11  0.000e+00  9.452e+03  2.000e+00  1.000e+02
 CH3OH      CH3                                         CH2OH      CH4                                          2.191e-15  3.953e+00  3.550e+03  2.000e+00  1.000e+02
 CH3OH      CH3                                         CH3O       CH4                                          5.434e-15  2.425e+00  4.317e+03  2.000e+00  1.000e+02
 CH3OH      HCO                                         CH2OH      H2CO                                         2.441e-13  2.900e+00  6.597e+03  2.000e+00  1.000e+02
 CH3O       CH3OH                                       CH2OH      CH3OH                                        4.982e-13  0.000e+00  2.050e+03  2.000e+00  1.000e+02
 CH3OH      CH3OO                                       CH2OH      CH3OOH                                       3.006e-12  0.000e+00  6.899e+03  2.000e+00  1.000e+02
 CH2OH      O2                                          H2CO       OOH                                          8.358e-12 -1.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH2OH      O2                                          H2CO       OOH                                          4.002e-10  0.000e+00  2.525e+03  2.000e+00  1.000e+02
 CH2OH      H                                           H2CO       H2                                           9.963e-12  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH2OH      OOH                                         H2CO       H2O2                                         1.993e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH2OH      HCO                                         H2CO       H2CO                                         2.989e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH2OH      HCO                                         CH3OH      CO                                           1.661e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH2OH      CH3O                                        H2CO       CH3OH                                        3.985e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH2OH      OH                                          H2O        H2CO                                         3.985e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH2OH      O3P                                         OH         H2CO                                         6.974e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH2OH      CH2OH                                       H2CO       CH3OH                                        4.982e-12  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH2OH      OOH                                         HOCH2O     OH                                           1.661e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3O       O2                                          H2CO       OOH                                          2.480e-19  9.500e+00 -2.768e+03  2.000e+00  1.000e+02
 CH3O       H                                           H2CO       H2                                           3.321e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3O       OOH                                         H2CO       H2O2                                         4.998e-13  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3O       CH3                                         H2CO       CH4                                          1.993e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 CH3O       CH3O                                        CH3OH      H2CO                                         1.001e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCOH       O2                                          CO2        H2O                                          4.982e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCOH       H                                           H2CO       H                                            3.321e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCOH       OH                                          HCO        H2O                                          3.321e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 H2CO       O2                                          HCO        OOH                                          1.340e-08  0.000e+00  2.688e+04  2.000e+00  1.000e+02
 H2CO       O3P                                         HCO        OH                                           7.337e-12  1.150e+00  1.137e+03  2.000e+00  1.000e+02
 H2CO       H                                           HCO        H2                                           4.849e-12  1.900e+00  1.379e+03  2.000e+00  1.000e+02
 H2CO       OOH                                         HCO        H2O2                                         1.523e-13  2.700e+00  5.797e+03  2.000e+00  1.000e+02
 H2CO       CH3                                         HCO        CH4                                          1.338e-14  3.360e+00  2.170e+03  2.000e+00  1.000e+02
 H2CO       O2CHO                                       HCO        HO2CHO                                       3.304e-12  0.000e+00  5.868e+03  2.000e+00  1.000e+02
 H2CO       OCHO                                        HCO        HOCHO                                        9.299e-12  0.000e+00  6.844e+03  2.000e+00  1.000e+02
 H2CO       CH3O                                        HCO        CH3OH                                        1.099e-12  0.000e+00  1.154e+03  2.000e+00  1.000e+02
 H2CO       CH3OO                                       HCO        CH3OOH                                       3.304e-12  0.000e+00  5.868e+03  2.000e+00  1.000e+02
 HCO        O2                                          CO         OOH                                          1.259e-11  0.000e+00  2.063e+02  2.000e+00  1.000e+02
 HCO        O3P                                         CO         OH                                           5.015e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCO        H                                           CO         H2                                           1.219e-10  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCO        OH                                          CO         H2O                                          5.000e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCO        CH3                                         CH4        CO                                           4.400e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCO        HCO                                         H2CO       CO                                           2.989e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCO        O3P                                         CO2        H                                            4.982e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 H2CO       OH                                          HOCH2O                                                  1.408e-11 -1.100e+00  0.000e+00  2.000e+00  1.000e+02
 H2CO       OOH                                         OCH2O2H                                                 2.491e-13  0.000e+00  5.988e+03  2.000e+00  1.000e+02
 HOCH2O2    OOH                                         HOCH2O2H   O2                                           5.812e-14  0.000e+00 -1.648e+03  2.000e+00  1.000e+02
 HOCH2O     OH                                          HOCH2O2H                                                1.661e-11  0.000e+00  0.000e+00  2.000e+00  1.000e+02
 HCO        O2                                          O2CHO                                                   1.993e-13  0.000e+00 -5.535e+02  2.000e+00  1.000e+02
