 C2H3       O2                                          H2CO       H          CO                                1.000e-02  1.000e-01  3.160e-01  1.000e+00  3.160e+00  1.000e+01  3.160e+01  1.000e+02  1.442e-06  1.403e-06  1.338e-06  7.784e-07  1.743e-06  2.936e-06  5.309e-10  2.933e-06 -7.600e+00 -7.600e+00 -7.570e+00 -7.320e+00 -7.470e+00 -7.200e+00 -2.570e+00 -6.280e+00  6.361e+03  6.346e+03  6.285e+03  5.948e+03  6.270e+03  6.758e+03  2.807e+03  8.052e+03  2.000e+00  1.000e+02
 C2H3       O2                                          H2CO       H          CO                                1.000e-02  1.000e-01  3.160e-01  1.000e+00  3.160e+00  1.000e+01  3.160e+01  1.000e+02  1.188e-11  1.199e-11  1.196e-11  1.341e-11  1.562e-11  1.186e-11  9.196e-03  4.815e-13 -1.280e+00 -1.280e+00 -1.290e+00 -1.310e+00 -1.360e+00 -1.180e+00 -1.923e+01  1.900e-01  2.593e+02  2.582e+02  2.620e+02  3.249e+02  5.364e+02  7.191e+02  7.428e+03  4.180e+02  2.000e+00  1.000e+02
 CH2CHO     O2                                          H2CO       CO         OH                                1.000e-02  1.000e-01  1.000e+00  1.000e+01  1.232e-11  1.026e-10  8.680e-11  4.852e-12 -1.840e+00 -2.580e+00 -2.220e+00 -6.000e-01  3.286e+03  4.519e+03  5.203e+03  5.093e+03  2.000e+00  1.000e+02
 2C2H4OH    O2                                          H2CO       H2CO       OH                                1.000e-03  1.000e-02  1.000e+00  2.000e+00  1.000e+01  2.000e+01  5.000e+01  1.000e+02  1.765e-10  4.619e-10  1.827e-07  2.864e-07  2.217e-07  1.346e-07  4.850e-08  2.145e-08 -3.180e+00 -3.550e+00 -5.760e+00 -5.870e+00 -5.590e+00 -5.300e+00 -4.880e+00 -4.550e+00  1.543e+03  2.038e+03  5.834e+03  6.396e+03  7.305e+03  7.574e+03  7.882e+03  8.105e+03  2.000e+00  1.000e+02
